product_name,sku,price_usd,status,pitch_in,diameter_in,weight_g,categories
14x6E,LP14060E,6.79,In Stock,6.0,14.0,34.01925,Thin Electric
14x6P,LP14060P,10.26,In Stock,6.0,14.0,77.1103,"Sport, Pusher (for IC Engines)"
14x7,LP14070,10.26,In Stock,7.0,14.0,77.1103,Sport
14x7E,LP14070E,6.79,In Stock,7.0,14.0,34.01925,Thin Electric
14x7EP,LP14070EP,6.79,In Stock,7.0,14.0,34.01925,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
14x8,LP14080,10.26,In Stock,8.0,14.0,70.034296,Sport
14x8.5E,LP14085E,6.79,In Stock,8.5,14.0,37.012944,Thin Electric
14x8.5EP,LP14085EP,6.79,In Stock,8.5,14.0,37.012944,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
14.4x10.5,LP144105,11.9,Discontinued,10.5,14.4,73.98052899999999,"Sport, Pattern"
14.4x12,LP14412,11.9,Discontinued,12.0,14.4,75.114504,"Sport, Pattern"
14.4x13,LP14413,11.9,Discontinued,13.0,14.4,85.048125,"Sport, Pattern"
14.4x13.5,LP144135,11.9,Discontinued,13.5,14.4,85.048125,"Sport, Pattern"
14.4x14,LP14414,11.9,Discontinued,14.0,14.4,81.918354,"Sport, Pattern"
14.5x13W,LP14513W,11.9,Discontinued,13.0,14.5,100.06195399999999,"Sport, Pattern"
14.5x14.5N,LP145145N,11.9,Discontinued,14.5,14.5,64.092267,"Sport, Pattern"
14.5x14N,LP14514N,11.9,Discontinued,14.0,14.5,62.096470999999994,"Sport, Pattern"
15x10,LP15010,13.6,In Stock,10.0,15.0,89.856179,"Sport, Pattern"
15x10E,LP15010E,8.05,In Stock,10.0,15.0,44.996128,Thin Electric
15x10EP,LP15010EP,8.05,In Stock,10.0,15.0,44.996128,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
15x10EP-T,LP15010EP-T,8.62,In Stock,10.0,15.0,44.996128,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), T-Mount"
15x10E-T,LP15010E-T,8.62,In Stock,10.0,15.0,44.996128,"Thin Electric, T-Mount"
15x11,LP15011,13.6,In Stock,11.0,15.0,90.99015399999999,"Sport, Pattern"
15x12,LP15012,13.6,In Stock,12.0,15.0,90.99015399999999,"Sport, Pattern"
15x12F,LP15012F,10.32,Discontinued,12.0,15.0,37.149021,Folding (Electric Only)
15x12W,LP15012W,13.6,Discontinued,12.0,15.0,100.06195399999999,"Sport, Pattern"
15x13,LP15013,13.6,Discontinued,13.0,15.0,90.99015399999999,"Sport, Pattern"
15x13N,LP15013N,13.6,Discontinued,13.0,15.0,70.89611699999999,"Sport, Pattern"
15x14,LP15014,13.6,Discontinued,14.0,15.0,92.98594999999999,"Sport, Pattern"
15x14N,LP15014N,13.6,Discontinued,14.0,15.0,72.846554,"Sport, Pattern"
15x4E,LP15040E,8.05,In Stock,4.0,15.0,43.99823,Thin Electric
15x4EP,LP15040EP,8.05,In Stock,4.0,15.0,43.99823,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
15x4W,LP15040W,13.6,In Stock,4.0,15.0,70.034296,"Sport, 3D Fun Fly"
15x5.5MR,LP15055MR,7.36,In Stock,5.5,15.0,36.015046,Multi Rotor (Electric Only)
15x5.5MRP,LP15055MRP,7.36,In Stock,5.5,15.0,36.015046,Multi Rotor (Electric Only)
15x6,LP15060,13.6,In Stock,6.0,15.0,75.976325,Sport
15x6E,LP15060E,8.05,In Stock,6.0,15.0,44.996128,Thin Electric
15x7,LP15070,13.6,In Stock,7.0,15.0,77.1103,Sport
15x7E,LP15070E,8.05,In Stock,7.0,15.0,44.996128,Thin Electric
15x7EP-T,LP15070EP-T,8.62,In Stock,7.0,15.0,43.99823,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation), T-Mount"
15x7E-T,LP15070E-T,8.62,In Stock,7.0,15.0,43.99823,"Thin Electric, T-Mount"
15x8,LP15080,13.6,In Stock,8.0,15.0,86.00066399999999,"Sport, Pattern"
15x8E,LP15080E,8.05,In Stock,8.0,15.0,43.99823,Thin Electric
15x8P,LP15080P,13.6,In Stock,8.0,15.0,86.00066399999999,"Sport, Pusher (for IC Engines)"
15.5x11.5W,LP155115W,14.16,Discontinued,11.5,15.5,106.049342,"Sport, Pattern"
15.5x12,LP15512,14.16,Discontinued,12.0,15.5,106.049342,"Sport, Pattern"
15.5x12.5W,LP155125W,14.16,Discontinued,12.5,15.5,104.053546,"Sport, Pattern"
15.5x12W,LP15512W,14.16,Discontinued,12.0,15.5,104.915367,"Sport, Pattern"
15.5x13N,LP15513N,14.16,Discontinued,13.0,15.5,72.846554,"Sport, Pattern"
16x10,LP16010,17.0,In Stock,10.0,16.0,104.915367,"Sport, Pattern"
16x10E,LP16010E,9.54,In Stock,10.0,16.0,51.981413999999994,Thin Electric
16x10EP,LP16010EP,9.54,In Stock,10.0,16.0,51.981413999999994,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
16x11,LP16011,17.0,Discontinued,11.0,16.0,106.049342,"Sport, Pattern"
16x12,LP16012,17.0,In Stock,12.0,16.0,102.91957099999999,"Sport, Pattern"
16x12E,LP16012E,9.54,In Stock,12.0,16.0,51.981413999999994,Thin Electric
16x13,LP16013,17.0,In Stock,13.0,16.0,106.049342,"Sport, Pattern"
16x13N,LP16013N,17.0,Discontinued,13.0,16.0,79.106096,"Sport, Pattern"
16x14,LP16014,17.0,In Stock,14.0,16.0,104.915367,"Sport, Pattern"
16x14N,LP16014N,17.0,Discontinued,14.0,16.0,104.915367,"Sport, Pattern"
16x14P,LP16014P,17.0,In Stock,14.0,16.0,104.915367,"Sport, Pusher (for IC Engines)"
16x15,LP16015,17.0,Discontinued,15.0,16.0,106.049342,"Sport, Pattern"
16x16,LP16016,17.0,In Stock,16.0,16.0,104.053546,"Sport, Pattern"
16x4E,LP16040E,9.54,In Stock,4.0,16.0,55.020467,Thin Electric
16x4EP,LP16040EP,9.54,In Stock,4.0,16.0,55.020467,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
16x4W,LP16040W,17.0,In Stock,4.0,16.0,85.048125,"Sport, 3D Fun Fly"
16x5.5MR,LP16055MR,8.73,In Stock,5.5,16.0,43.952870999999995,Multi Rotor (Electric Only)
16x5.5MRP,LP16055MRP,8.73,In Stock,5.5,16.0,43.952870999999995,Multi Rotor (Electric Only)
16x5.5MRP-ST,LP16055MRP-ST,9.3,In Stock,5.5,16.0,45.994026,Self Tightening
16x5.5MRP-T,LP16055MRP-T,9.3,In Stock,5.5,16.0,43.00033199999999,"Multi Rotor (Electric Only), T-Mount"
16x5.5MR-ST,LP16055MR-ST,9.3,In Stock,5.5,16.0,45.994026,Self Tightening
16x5.5MR-T,LP16055MR-T,9.3,In Stock,5.5,16.0,43.00033199999999,"Multi Rotor (Electric Only), T-Mount"
16x6,LP16060,17.0,In Stock,6.0,16.0,89.856179,Sport
16x6E,LP16060E,9.54,In Stock,6.0,16.0,50.983515999999995,Thin Electric
16x7,LP16070,17.0,In Stock,7.0,16.0,94.981746,Sport
16x7C,LP16070C,75.08,In Stock,7.0,16.0,73.98052899999999,"Sport, Thin Electric, Multi Rotor (Electric Only)"
16x7CP,LP16070CP,75.08,In Stock,7.0,16.0,73.98052899999999,"Sport, Pusher (for IC Engines), Electric Reverse Rotation (Left Hand Rotation), Multi Rotor (Electric Only)"
16x7E(3D),LP16070E(3D),9.54,In Stock,7.0,16.0,45.994026,Thin Electric
16x8,LP16080,17.0,In Stock,8.0,16.0,100.92377499999999,"Sport, Pattern"
16x8E,LP16080E,9.54,In Stock,8.0,16.0,51.981413999999994,Thin Electric
16.5x12,LP16512,18.7,Discontinued,12.0,16.5,104.915367,"Sport, Pattern"
16.5x12W,LP16512W,18.7,Discontinued,12.0,16.5,111.12955,"Sport, Pattern"
16.5x13,LP16513,18.7,Discontinued,13.0,16.5,81.10189199999999,"Sport, Pattern"
16.5x13W,LP16513W,18.7,Discontinued,13.0,16.5,109.99557499999999,"Sport, Pattern"
16.5x14,LP16514,18.7,Discontinued,14.0,16.5,77.972121,"Sport, Pattern"
16.5x5W,LP16550W,18.7,Discontinued,5.0,16.5,100.92377499999999,"Sport, 3D Fun Fly"
17x10,LP17010,20.4,In Stock,10.0,17.0,115.121142,"Sport, Pattern"
17x10E,LP17010E,11.29,In Stock,10.0,17.0,64.001549,Thin Electric
17x10N,LP17010N,20.4,In Stock,10.0,17.0,98.11151699999999,"Sport, Pattern"
17x10P,LP17010P,20.4,In Stock,10.0,17.0,115.121142,"Sport, Pusher (for IC Engines)"
17x10WE,LP17010WE,11.29,In Stock,10.0,17.0,78.01747999999999,Thin Electric
17x12,LP17012,20.4,Discontinued,12.0,17.0,119.929196,"Sport, Pattern"
17x12.5N,LP170125N,20.4,Discontinued,12.5,17.0,100.06195399999999,"Sport, Pattern"
17x12.75,LP170127,20.4,Discontinued,12.75,17.0,121.06317100000001,"Sport, Pattern"
17x12E,LP17012E,11.29,In Stock,12.0,17.0,64.001549,Thin Electric
17x12N,LP17012N,20.4,Discontinued,12.0,17.0,94.981746,"Sport, Pattern"
17x12W,LP17012W,20.4,In Stock,12.0,17.0,132.947229,"Sport, Pattern"
17x13,LP17013,20.4,In Stock,13.0,17.0,117.93339999999999,"Sport, Pattern"
17x13N,LP17013N,20.4,Discontinued,13.0,17.0,94.119925,"Sport, Pattern"
17x18,LP17018,21.54,Discontinued,18.0,17.0,182.97820599999997,Sport
17x4W,LP17040W,20.4,In Stock,4.0,17.0,94.981746,"Sport, 3D Fun Fly"
17x6,LP17060,20.4,In Stock,6.0,17.0,111.991371,"Sport, IMAC Aerobatic"
17x6E,LP17060E,11.29,In Stock,6.0,17.0,64.001549,Thin Electric
17x6P,LP17060P,20.4,In Stock,6.0,17.0,111.991371,"Sport, Pusher (for IC Engines)"
17x7E,LP17070E,11.29,In Stock,7.0,17.0,64.001549,Thin Electric
17x8,LP17080,20.4,In Stock,8.0,17.0,115.937604,"Sport, Pattern"
17x8E,LP17080E,11.29,In Stock,8.0,17.0,64.001549,Thin Electric
17x8EP,LP17080EP,11.29,In Stock,8.0,17.0,64.001549,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
17x8N,LP17080N,20.4,In Stock,8.0,17.0,94.119925,"Sport, Pattern"
17.5x18,LP17518,22.67,Discontinued,18.0,17.5,184.02146299999998,Sport
18x10,LP18010,23.8,In Stock,10.0,18.0,132.947229,Sport
18x10E,LP18010E,13.29,In Stock,10.0,18.0,72.98263099999998,Thin Electric
18x10EP,LP18010EP,13.29,In Stock,10.0,18.0,72.98263099999998,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)"
18x10P,LP18010P,23.8,In Stock,10.0,18.0,132.947229,"Sport, Pusher (for IC Engines)"
18x10PN,LP18010PN,23.8,Discontinued,10.0,18.0,119.929196,"Sport, Pattern"
18x11,LP18011,23.8,Discontinued,11.0,18.0,107.999779,"Sport, Pattern"
18x11WPN,LP18011WPN,23.8,Discontinued,11.0,18.0,134.08120399999999,"Sport, Pattern"
18x12,LP18012,23.8,In Stock,12.0,18.0,144.876646,Sport
18x12E,LP18012E,13.29,In Stock,12.0,18.0,73.98052899999999,Thin Electric
18x12WE,LP18012WE,13.29,In Stock,12.0,18.0,82.00907199999999,Thin Electric
18x14,LP18014,23.8,In Stock,14.0,18.0,151.09082899999999,Sport
18x16,LP18016,23.8,Discontinued,16.0,18.0,170.958071,Sport
